Location,Crop,Rainfall,Temperature,Humidity,Date,Crop_Price
Chittoor,Groundnut,852,25,53,Jun-22,75.88
Chittoor,Groundnut,789,26,49,Jul-22,79.18
Chittoor,Groundnut,899,21,55,Jul-22,71.58
Chittoor,Groundnut,713,23,59,Jul-22,75.27
Chittoor,Groundnut,538,27,59,Jul-22,66.75
Chittoor,Groundnut,957,22,43,Jul-22,76.44
Chittoor,Groundnut,729,23,48,Aug-22,68.85
Chittoor,Groundnut,814,30,56,Aug-22,80.62
Chittoor,Groundnut,821,24,54,Aug-22,70.1
Chittoor,Groundnut,771,30,46,Aug-22,73.69
Chittoor,Groundnut,997,23,55,Aug-22,75.95
Chittoor,Groundnut,690,25,57,Sep-22,79.72
Chittoor,Groundnut,769,28,58,Sep-22,71.22
Chittoor,Groundnut,687,25,49,Sep-22,75.94
Chittoor,Groundnut,914,28,42,Sep-22,81.74
Chittoor,Groundnut,709,30,49,Sep-22,77.01
Chittoor,Groundnut,566,27,55,Oct-22,73.78
Chittoor,Groundnut,584,28,60,Oct-22,83.57
Chittoor,Groundnut,512,20,41,Oct-22,75.38
Chittoor,Groundnut,601,25,53,Oct-22,73.29
Chittoor,Groundnut,729,29,56,Oct-22,82.17
Chittoor,Groundnut,980,23,56,Nov-22,72.33
Chittoor,Groundnut,705,25,57,Nov-22,72.94
Chittoor,Groundnut,517,29,51,Nov-22,68.95
Chittoor,Groundnut,849,30,40,Nov-22,77.51
Chittoor,Groundnut,637,20,44,Nov-22,73.95
Chittoor,Groundnut,859,21,54,Dec-22,70.57
Chittoor,Groundnut,839,30,52,Dec-22,71.49
Chittoor,Groundnut,911,25,51,Dec-22,69.74
Chittoor,Groundnut,748,20,49,Dec-22,67.73
Chittoor,Groundnut,921,27,50,Dec-22,74.29
Chittoor,Groundnut,964,23,43,Jan-23,84.75
Chittoor,Groundnut,869,24,54,Jan-23,74.76
Chittoor,Groundnut,632,26,55,Jan-23,77.53
Chittoor,Groundnut,864,20,49,Jan-23,72.81
Chittoor,Groundnut,739,23,42,Jan-23,73.94
Chittoor,Groundnut,946,24,59,Feb-23,66.79
Chittoor,Groundnut,547,20,45,Feb-23,73.77
Chittoor,Groundnut,745,20,45,Feb-23,80.9
Chittoor,Groundnut,838,30,51,Feb-23,70.42
Chittoor,Groundnut,576,20,49,Feb-23,69.62
Chittoor,Groundnut,989,25,59,Mar-23,69.19
Chittoor,Groundnut,820,26,60,Mar-23,68.5
Chittoor,Groundnut,969,23,48,Mar-23,76.48
Chittoor,Groundnut,820,26,46,Mar-23,65.81
Chittoor,Groundnut,536,26,55,Mar-23,77.37
Chittoor,Groundnut,576,26,59,Apr-23,74.76
Chittoor,Groundnut,834,26,57,Apr-23,64.68
Chittoor,Groundnut,541,22,40,Apr-23,70.84
Chittoor,Groundnut,897,30,60,Apr-23,74.41
Chittoor,Groundnut,564,20,41,Apr-23,66.91
Chittoor,Groundnut,822,28,58,May-23,68.7
Chittoor,Groundnut,661,20,58,May-23,74.12
Chittoor,Groundnut,759,24,45,May-23,70.54
Chittoor,Groundnut,725,30,52,May-23,61.28
Chittoor,Groundnut,514,22,56,May-23,69.21
Chittoor,Groundnut,908,22,51,Jun-23,71.35
Chittoor,Groundnut,817,29,55,Jun-23,61.95
Chittoor,Groundnut,613,29,40,Jun-23,70.74
Chittoor,Groundnut,759,23,58,Jun-23,75.84
Chittoor,Groundnut,641,21,44,Jun-23,61.44
Chittoor,Groundnut,733,22,55,Jul-23,63.29
Chittoor,Groundnut,794,20,40,Jul-23,72.4
Chittoor,Groundnut,743,28,48,Jul-23,66.19
Chittoor,Groundnut,539,25,44,Jul-23,74.68
Chittoor,Groundnut,511,20,56,Jul-23,78.56
Chittoor,Groundnut,757,24,57,Aug-23,77.01
Chittoor,Groundnut,988,22,44,Aug-23,76.23
Chittoor,Groundnut,502,20,53,Aug-23,79.07
Chittoor,Groundnut,745,28,49,Aug-23,71.02
Chittoor,Groundnut,737,23,45,Aug-23,74.1
Chittoor,Groundnut,657,23,46,Sep-23,73.61
Chittoor,Groundnut,857,25,60,Sep-23,75.52
Chittoor,Groundnut,842,22,41,Sep-23,70.62
Chittoor,Groundnut,941,21,56,Sep-23,76.48
Chittoor,Groundnut,895,20,52,Sep-23,72.17
Chittoor,Groundnut,615,26,60,Oct-23,81.51
Chittoor,Groundnut,947,21,48,Oct-23,81.69
Chittoor,Groundnut,875,26,51,Oct-23,81.57
Chittoor,Groundnut,503,22,44,Oct-23,76.96
Chittoor,Groundnut,744,27,54,Oct-23,71.13
Chittoor,Groundnut,968,21,49,Nov-23,71.09
Chittoor,Groundnut,579,29,58,Nov-23,77.16
Chittoor,Groundnut,591,29,51,Nov-23,78.28
Chittoor,Groundnut,866,26,60,Nov-23,70.63
Chittoor,Groundnut,961,25,43,Nov-23,74.51
Chittoor,Groundnut,577,26,41,Dec-23,76.97
Chittoor,Groundnut,988,23,45,Dec-23,76.2
Chittoor,Groundnut,820,25,54,Dec-23,82.17
Chittoor,Groundnut,691,29,46,Dec-23,69.33
Chittoor,Groundnut,663,27,48,Dec-23,77.68
Chittoor,Maize,974,28,51,Jan-19,56.56
Chittoor,Maize,1175,20,67,Jan-19,51.83
Chittoor,Maize,999,28,63,Jan-19,52.85
Chittoor,Maize,1190,25,58,Jan-19,55.23
Chittoor,Maize,867,23,59,Jan-19,53.65
Chittoor,Maize,926,23,54,Feb-19,54.26
Chittoor,Maize,867,31,62,Feb-19,54.95
Chittoor,Maize,911,24,55,Feb-19,55.16
Chittoor,Maize,792,31,57,Feb-19,54.93
Chittoor,Maize,600,22,64,Feb-19,51.77
Chittoor,Maize,1119,35,50,Mar-19,52.95
Chittoor,Maize,665,26,60,Mar-19,52.91
Chittoor,Maize,962,21,62,Mar-19,52.29
Chittoor,Maize,1149,23,54,Mar-19,50.31
Chittoor,Maize,640,27,53,Mar-19,53.92
Chittoor,Maize,1017,21,63,Apr-19,47.76
Chittoor,Maize,942,31,65,Apr-19,50.54
Chittoor,Maize,854,26,64,Apr-19,47.98
Chittoor,Maize,899,21,53,Apr-19,50.4
Chittoor,Maize,1098,23,51,Apr-19,50.17
Chittoor,Maize,1113,28,59,May-19,46.95
Chittoor,Maize,635,32,67,May-19,50.48
Chittoor,Maize,736,29,65,May-19,49.96
Chittoor,Maize,1112,23,56,May-19,47.97
Chittoor,Maize,1104,32,64,May-19,49.21
Chittoor,Maize,1017,33,55,Jun-19,52.09
Chittoor,Maize,890,25,67,Jun-19,51.32
Chittoor,Maize,883,33,66,Jun-19,53.07
Chittoor,Maize,989,25,60,Jun-19,49.11
Chittoor,Maize,1058,20,70,Jun-19,51.56
Chittoor,Maize,819,27,57,Jul-19,51.26
Chittoor,Maize,629,27,51,Jul-19,52.36
Chittoor,Maize,788,29,52,Jul-19,53.5
Chittoor,Maize,668,35,53,Jul-19,50.28
Chittoor,Maize,764,29,57,Jul-19,50.25
Chittoor,Maize,1025,29,69,Aug-19,54.21
Chittoor,Maize,1194,22,57,Aug-19,54.69
Chittoor,Maize,605,21,67,Aug-19,52.16
Chittoor,Maize,635,21,60,Aug-19,52.55
Chittoor,Maize,775,27,52,Aug-19,49.38
Chittoor,Maize,1155,20,62,Sep-19,51.92
Chittoor,Maize,996,20,60,Sep-19,55.66
Chittoor,Maize,800,20,52,Sep-19,52.85
Chittoor,Maize,1138,26,69,Sep-19,55.22
Chittoor,Maize,1136,25,54,Sep-19,54.1
Chittoor,Maize,687,34,58,Oct-19,54.79
Chittoor,Maize,1000,22,66,Oct-19,52.17
Chittoor,Maize,624,34,56,Oct-19,55.34
Chittoor,Maize,925,21,60,Oct-19,57.62
Chittoor,Maize,837,28,68,Oct-19,55.22
Chittoor,Maize,623,34,65,Nov-19,54.17
Chittoor,Maize,648,32,66,Nov-19,52.01
Chittoor,Maize,688,24,61,Nov-19,54.92
Chittoor,Maize,1193,29,67,Nov-19,54.35
Chittoor,Maize,1183,33,50,Nov-19,54.56
Chittoor,Maize,1132,23,50,Dec-19,54.3
Chittoor,Maize,712,32,70,Dec-19,48.89
Chittoor,Maize,627,24,69,Dec-19,49.48
Chittoor,Maize,641,24,54,Dec-19,49.75
Chittoor,Maize,916,35,50,Dec-19,52.97
Chittoor,Maize,721,32,50,Jan-20,55.13
Chittoor,Maize,1128,31,60,Jan-20,52.07
Chittoor,Maize,988,31,69,Jan-20,55.46
Chittoor,Maize,760,28,57,Jan-20,51.95
Chittoor,Maize,819,24,56,Jan-20,53.01
Chittoor,Maize,1182,27,63,Feb-20,54.59
Chittoor,Maize,674,29,68,Feb-20,51.74
Chittoor,Maize,1165,22,55,Feb-20,51.24
Chittoor,Maize,865,30,59,Feb-20,51.88
Chittoor,Maize,1190,34,55,Feb-20,53.48
Chittoor,Maize,1010,25,58,Mar-20,54.2
Chittoor,Maize,1023,34,62,Mar-20,51.62
Chittoor,Maize,1082,33,70,Mar-20,51.93
Chittoor,Maize,682,34,65,Mar-20,50.99
Chittoor,Maize,1003,20,55,Mar-20,52.27
Chittoor,Maize,816,32,51,Apr-20,49.93
Chittoor,Maize,1048,24,61,Apr-20,51.14
Chittoor,Maize,624,30,61,Apr-20,51.94
Chittoor,Maize,694,34,56,Apr-20,50.01
Chittoor,Maize,625,20,56,Apr-20,49.54
Chittoor,Maize,1077,25,61,May-20,47.87
Chittoor,Maize,765,32,70,May-20,51.77
Chittoor,Maize,1156,27,69,May-20,49.57
Chittoor,Maize,1067,20,69,May-20,50.02
Chittoor,Maize,995,21,52,May-20,49.33
Chittoor,Maize,700,24,61,Jun-20,51.98
Chittoor,Maize,605,26,65,Jun-20,48.18
Chittoor,Maize,602,24,63,Jun-20,49.92
Chittoor,Maize,1188,22,52,Jun-20,51.7
Chittoor,Maize,995,32,54,Jun-20,51.72
Chittoor,Maize,611,20,65,Jul-20,53.76
Chittoor,Maize,869,26,65,Jul-20,52.35
Chittoor,Maize,613,28,61,Jul-20,51.3
Chittoor,Maize,824,33,52,Jul-20,49.92
Chittoor,Maize,1066,25,57,Jul-20,52.18
Chittoor,Maize,840,23,68,Aug-20,53.09
Chittoor,Maize,608,33,67,Aug-20,52.37
Chittoor,Maize,1073,23,62,Aug-20,54.86
Chittoor,Maize,1045,31,52,Aug-20,54.01
Chittoor,Maize,1013,26,65,Aug-20,53.61
Chittoor,Maize,931,25,63,Sep-20,52.5
Chittoor,Maize,757,30,59,Sep-20,52.25
Chittoor,Maize,625,24,61,Sep-20,50.9
Chittoor,Maize,1070,29,69,Sep-20,55.69
Chittoor,Maize,978,22,68,Sep-20,51.86
Chittoor,Maize,1078,24,59,Oct-20,54.05
Chittoor,Maize,775,31,62,Oct-20,54.51
Chittoor,Maize,928,22,66,Oct-20,51.46
Chittoor,Maize,951,22,53,Oct-20,54.6
Chittoor,Maize,624,20,62,Oct-20,55.82
Chittoor,Maize,930,22,55,Nov-20,50.55
Chittoor,Maize,747,30,58,Nov-20,53.06
Chittoor,Maize,624,27,55,Nov-20,55.45
Chittoor,Maize,757,21,52,Nov-20,53.88
Chittoor,Maize,696,28,59,Nov-20,51.81
Chittoor,Maize,1102,21,50,Dec-20,53.65
Chittoor,Maize,637,21,59,Dec-20,54.53
Chittoor,Maize,1189,34,64,Dec-20,52.24
Chittoor,Maize,1123,30,68,Dec-20,54.73
Chittoor,Maize,684,35,61,Dec-20,51.09
Chittoor,Maize,1042,29,62,Jan-21,55.76
Chittoor,Maize,716,28,56,Jan-21,55.59
Chittoor,Maize,1068,20,65,Jan-21,53.75
Chittoor,Maize,1197,20,58,Jan-21,51.66
Chittoor,Maize,769,20,53,Jan-21,56.51
Chittoor,Maize,1137,33,54,Feb-21,52.27
Chittoor,Maize,789,31,56,Feb-21,51.29
Chittoor,Maize,1020,34,63,Feb-21,54.44
Chittoor,Maize,866,23,60,Feb-21,48.73
Chittoor,Maize,775,34,59,Feb-21,53.13
Chittoor,Maize,729,31,60,Mar-21,50.72
Chittoor,Maize,853,22,61,Mar-21,50.51
Chittoor,Maize,734,24,65,Mar-21,54.12
Chittoor,Maize,623,30,54,Mar-21,49.18
Chittoor,Maize,962,27,54,Mar-21,53.75
Chittoor,Maize,828,26,54,Apr-21,49.41
Chittoor,Maize,1183,31,58,Apr-21,53.24
Chittoor,Maize,992,33,50,Apr-21,50.94
Chittoor,Maize,776,23,70,Apr-21,51.91
Chittoor,Maize,1013,35,59,Apr-21,51.34
Chittoor,Maize,874,30,63,May-21,48.86
Chittoor,Maize,649,28,52,May-21,48.01
Chittoor,Maize,1191,27,52,May-21,47.75
Chittoor,Maize,790,25,68,May-21,47.91
Chittoor,Maize,803,24,63,May-21,50.29
Chittoor,Maize,1017,28,54,Jun-21,51.85
Chittoor,Maize,904,22,53,Jun-21,52.55
Chittoor,Maize,988,35,65,Jun-21,52.15
Chittoor,Maize,921,20,61,Jun-21,47.39
Chittoor,Maize,797,33,54,Jun-21,50.39
Chittoor,Maize,896,22,64,Jul-21,50.69
Chittoor,Maize,1079,35,57,Jul-21,53.85
Chittoor,Maize,1140,33,55,Jul-21,52.24
Chittoor,Maize,954,35,51,Jul-21,53.69
Chittoor,Maize,1086,24,69,Jul-21,51.05
Chittoor,Maize,733,26,53,Aug-21,51.15
Chittoor,Maize,1026,20,66,Aug-21,51.88
Chittoor,Maize,805,29,69,Aug-21,55.16
Chittoor,Maize,1177,23,67,Aug-21,54.54
Chittoor,Maize,1032,34,54,Aug-21,52.91
Chittoor,Maize,945,23,69,Sep-21,52.5
Chittoor,Maize,838,25,69,Sep-21,50.2
Chittoor,Maize,1145,34,66,Sep-21,51.79
Chittoor,Maize,995,35,69,Sep-21,50.82
Chittoor,Maize,761,24,56,Sep-21,52.84
Chittoor,Maize,795,20,61,Oct-21,55.25
Chittoor,Maize,766,29,59,Oct-21,50.66
Chittoor,Maize,1115,30,68,Oct-21,52.02
Chittoor,Maize,725,25,59,Oct-21,56.68
Chittoor,Maize,705,24,56,Oct-21,53.57
Chittoor,Maize,1024,26,56,Nov-21,52.89
Chittoor,Maize,1032,29,52,Nov-21,52.61
Chittoor,Maize,1172,31,50,Nov-21,53.72
Chittoor,Maize,1135,25,54,Nov-21,51.82
Chittoor,Maize,631,24,54,Nov-21,52.81
Chittoor,Maize,662,31,64,Dec-21,52.8
Chittoor,Maize,718,25,62,Dec-21,52.68
Chittoor,Maize,758,33,52,Dec-21,52.29
Chittoor,Maize,971,21,60,Dec-21,51.81
Chittoor,Maize,645,24,63,Dec-21,53.95
Chittoor,Maize,723,24,56,Jan-22,54.58
Chittoor,Maize,687,35,69,Jan-22,51.56
Chittoor,Maize,947,27,65,Jan-22,50.76
Chittoor,Maize,1132,33,67,Jan-22,56.25
Chittoor,Maize,926,32,50,Jan-22,53.92
Chittoor,Maize,1131,29,64,Feb-22,50.94
Chittoor,Maize,1137,24,52,Feb-22,54.06
Chittoor,Maize,1079,20,63,Feb-22,53.35
Chittoor,Maize,902,34,54,Feb-22,50.75
Chittoor,Maize,718,20,55,Feb-22,53.79
Chittoor,Maize,1165,24,60,Mar-22,50.42
Chittoor,Maize,1092,34,58,Mar-22,53.1
Chittoor,Maize,780,28,69,Mar-22,50.44
Chittoor,Maize,1168,25,58,Mar-22,49.37
Chittoor,Maize,1106,20,60,Mar-22,52.06
Chittoor,Maize,840,25,53,Apr-22,49.99
Chittoor,Maize,668,29,60,Apr-22,51.78
Chittoor,Maize,769,32,58,Apr-22,52.91
Chittoor,Maize,973,30,55,Apr-22,47.02
Chittoor,Maize,733,34,66,Apr-22,48.5
Chittoor,Maize,833,33,55,May-22,51.3
Chittoor,Maize,961,35,50,May-22,48.37
Chittoor,Maize,693,23,65,May-22,47.78
Chittoor,Maize,953,31,68,May-22,50.03
Chittoor,Maize,891,33,57,May-22,46.36
Chittoor,Maize,1095,31,52,Jun-22,50.62
Chittoor,Maize,619,23,55,Jun-22,47.85
Chittoor,Maize,1027,28,55,Jun-22,49.68
Chittoor,Maize,1076,29,60,Jun-22,51.35
Chittoor,Maize,1145,26,59,Jun-22,52.27
Chittoor,Maize,842,26,70,Jul-22,51.37
Chittoor,Maize,929,32,67,Jul-22,53.46
Chittoor,Maize,898,26,64,Jul-22,50.75
Chittoor,Maize,1013,21,54,Jul-22,49.77
Chittoor,Maize,1193,22,55,Jul-22,51.34
Chittoor,Maize,1106,34,70,Aug-22,51.03
Chittoor,Maize,797,21,66,Aug-22,53.72
Chittoor,Maize,1191,33,52,Aug-22,50.97
Chittoor,Maize,696,21,69,Aug-22,52.5
Chittoor,Maize,772,30,57,Aug-22,53.17
Chittoor,Maize,1155,26,70,Sep-22,53.4
Chittoor,Maize,759,27,68,Sep-22,51.44
Chittoor,Maize,1136,32,67,Sep-22,54.79
Chittoor,Maize,1176,30,63,Sep-22,53.46
Chittoor,Maize,1053,33,52,Sep-22,54.41
Chittoor,Maize,1097,34,62,Oct-22,56.68
Chittoor,Maize,1096,33,55,Oct-22,51.74
Chittoor,Maize,821,28,70,Oct-22,53.3
Chittoor,Maize,752,29,52,Oct-22,57.25
Chittoor,Maize,791,23,52,Oct-22,53.45
Chittoor,Maize,1045,34,68,Nov-22,51.97
Chittoor,Maize,688,30,66,Nov-22,54.19
Chittoor,Maize,963,28,67,Nov-22,54.73
Chittoor,Maize,810,31,68,Nov-22,52
Chittoor,Maize,691,32,58,Nov-22,53.29
Chittoor,Maize,990,27,56,Dec-22,52.72
Chittoor,Maize,650,20,54,Dec-22,52.17
Chittoor,Maize,740,34,56,Dec-22,50.6
Chittoor,Maize,1123,28,54,Dec-22,52.11
Chittoor,Maize,930,23,51,Dec-22,54.32
Chittoor,Maize,858,24,63,Jan-23,55.92
Chittoor,Maize,1163,27,61,Jan-23,54.61
Chittoor,Maize,617,33,60,Jan-23,54.82
Chittoor,Maize,729,29,59,Jan-23,53.05
Chittoor,Maize,793,29,54,Jan-23,52.49
Chittoor,Maize,731,22,59,Feb-23,55.48
Chittoor,Maize,1141,21,56,Feb-23,52.95
Chittoor,Maize,940,28,61,Feb-23,53.02
Chittoor,Maize,927,24,58,Feb-23,53.04
Chittoor,Maize,662,26,53,Feb-23,51.25
Chittoor,Maize,842,23,53,Mar-23,48.84
Chittoor,Maize,852,32,58,Mar-23,51.09
Chittoor,Maize,847,22,70,Mar-23,52.88
Chittoor,Maize,630,30,64,Mar-23,53.02
Chittoor,Maize,880,32,67,Mar-23,50.9
Chittoor,Maize,1084,24,66,Apr-23,50.74
Chittoor,Maize,829,29,66,Apr-23,51.08
Chittoor,Maize,634,28,64,Apr-23,47.4
Chittoor,Maize,950,30,64,Apr-23,49.87
Chittoor,Maize,679,27,50,Apr-23,51.83
Chittoor,Maize,862,34,63,May-23,51.16
Chittoor,Maize,1002,25,51,May-23,49.66
Chittoor,Maize,977,30,60,May-23,48.61
Chittoor,Maize,845,27,65,May-23,50.27
Chittoor,Maize,1014,33,58,May-23,50.54
Chittoor,Maize,984,29,51,Jun-23,50.78
Chittoor,Maize,1056,21,56,Jun-23,48.65
Chittoor,Maize,965,27,67,Jun-23,51.45
Chittoor,Maize,1091,32,64,Jun-23,52.64
Chittoor,Maize,893,35,64,Jun-23,52.27
Chittoor,Maize,945,26,67,Jul-23,50.47
Chittoor,Maize,827,24,65,Jul-23,50.17
Chittoor,Maize,811,32,68,Jul-23,54.17
Chittoor,Maize,1007,24,58,Jul-23,53.06
Chittoor,Maize,1114,29,54,Jul-23,49.08
Chittoor,Maize,992,30,70,Aug-23,50.32
Chittoor,Maize,680,24,58,Aug-23,53.65
Chittoor,Maize,926,31,66,Aug-23,52.41
Chittoor,Maize,1029,26,68,Aug-23,52.7
Chittoor,Maize,722,32,64,Aug-23,53.11
Chittoor,Maize,1006,20,51,Sep-23,52.6
Chittoor,Maize,821,32,70,Sep-23,53.93
Chittoor,Maize,745,29,69,Sep-23,55.04
Chittoor,Maize,898,25,60,Sep-23,51.65
Chittoor,Maize,894,24,59,Sep-23,55.89
Chittoor,Maize,829,23,51,Oct-23,57.01
Chittoor,Maize,845,33,68,Oct-23,53.1
Chittoor,Maize,687,32,62,Oct-23,53
Chittoor,Maize,974,23,60,Oct-23,54.54
Chittoor,Maize,768,26,64,Oct-23,54.38
Chittoor,Maize,842,32,53,Nov-23,52.65
Chittoor,Maize,1155,24,68,Nov-23,55.06
Chittoor,Maize,937,21,53,Nov-23,53.09
Chittoor,Maize,670,20,68,Nov-23,55.39
Chittoor,Maize,698,30,67,Nov-23,54.82
Chittoor,Maize,807,31,59,Dec-23,55.13
Chittoor,Maize,1151,22,67,Dec-23,51.83
Chittoor,Maize,978,28,69,Dec-23,51.44
Chittoor,Maize,1001,22,70,Dec-23,54.73
Chittoor,Maize,1192,35,51,Dec-23,51.49
Chittoor,Rice,1647,24,87,Jan-19,107.6
Chittoor,Rice,1562,21,84,Jan-19,126.3
Chittoor,Rice,1622,27,79,Jan-19,125.6
Chittoor,Rice,1550,20,72,Jan-19,116.7
Chittoor,Rice,1690,33,88,Jan-19,105.4
Chittoor,Rice,1929,36,87,Feb-19,98.4
Chittoor,Rice,1910,20,79,Feb-19,113.2
Chittoor,Rice,1542,28,85,Feb-19,140.1
Chittoor,Rice,1897,25,87,Feb-19,113.7
Chittoor,Rice,1578,31,81,Feb-19,138.9
Chittoor,Rice,1887,25,76,Mar-19,92.3
Chittoor,Rice,1607,31,87,Mar-19,89.3
Chittoor,Rice,1735,35,87,Mar-19,87.6
Chittoor,Rice,1713,27,73,Mar-19,77.9
Chittoor,Rice,1958,31,78,Mar-19,78.6
Chittoor,Rice,1654,30,84,Apr-19,74
Chittoor,Rice,1798,23,77,Apr-19,64.3
Chittoor,Rice,1738,29,74,Apr-19,65.3
Chittoor,Rice,1882,34,71,Apr-19,77
Chittoor,Rice,1548,22,73,Apr-19,63.6
Chittoor,Rice,1586,36,72,May-19,94.6
Chittoor,Rice,1801,28,86,May-19,85
Chittoor,Rice,1899,22,83,May-19,91.2
Chittoor,Rice,1547,36,73,May-19,97.1
Chittoor,Rice,1637,20,73,May-19,75
Chittoor,Rice,1720,22,70,Jun-19,84
Chittoor,Rice,1915,21,85,Jun-19,79.1
Chittoor,Rice,1683,28,88,Jun-19,77.7
Chittoor,Rice,1746,24,87,Jun-19,72.7
Chittoor,Rice,1809,32,89,Jun-19,82.9
Chittoor,Rice,1964,28,80,Jul-19,89.1
Chittoor,Rice,1907,35,83,Jul-19,80.9
Chittoor,Rice,1990,24,71,Jul-19,86.1
Chittoor,Rice,1538,31,74,Jul-19,90.6
Chittoor,Rice,1747,26,71,Jul-19,79.3
Chittoor,Rice,1950,36,72,Aug-19,109
Chittoor,Rice,1579,35,73,Aug-19,106.2
Chittoor,Rice,1662,34,90,Aug-19,93.8
Chittoor,Rice,1827,26,80,Aug-19,101.9
Chittoor,Rice,1632,31,86,Aug-19,98
Chittoor,Rice,1720,28,71,Sep-19,123.6
Chittoor,Rice,1661,22,82,Sep-19,122.7
Chittoor,Rice,1550,32,78,Sep-19,127
Chittoor,Rice,1568,28,83,Sep-19,116.2
Chittoor,Rice,1939,26,75,Sep-19,127.3
Chittoor,Rice,1898,21,82,Oct-19,127
Chittoor,Rice,1691,33,71,Oct-19,126.6
Chittoor,Rice,1766,22,90,Oct-19,127.9
Chittoor,Rice,1956,28,81,Oct-19,141.7
Chittoor,Rice,1747,22,70,Oct-19,119.9
Chittoor,Rice,1861,24,71,Nov-19,116.6
Chittoor,Rice,1623,24,70,Nov-19,115.6
Chittoor,Rice,1866,28,76,Nov-19,121.4
Chittoor,Rice,1934,23,77,Nov-19,127.6
Chittoor,Rice,1893,21,71,Nov-19,110.8
Chittoor,Rice,1529,28,81,Dec-19,107
Chittoor,Rice,1526,25,77,Dec-19,108.2
Chittoor,Rice,1635,33,78,Dec-19,104.8
Chittoor,Rice,1523,36,81,Dec-19,109
Chittoor,Rice,1652,22,88,Dec-19,99.7
Chittoor,Rice,1544,21,77,Jan-20,108.7
Chittoor,Rice,1954,34,90,Jan-20,113
Chittoor,Rice,1820,26,87,Jan-20,130
Chittoor,Rice,1842,33,71,Jan-20,107.9
Chittoor,Rice,1531,20,88,Jan-20,109.3
Chittoor,Rice,1585,35,85,Feb-20,111.9
Chittoor,Rice,1843,31,90,Feb-20,139.8
Chittoor,Rice,1764,32,84,Feb-20,139.2
Chittoor,Rice,1640,36,78,Feb-20,140.1
Chittoor,Rice,1528,27,79,Feb-20,140.2
Chittoor,Rice,1904,31,90,Mar-20,80.3
Chittoor,Rice,1949,35,77,Mar-20,89.6
Chittoor,Rice,1875,21,90,Mar-20,96.1
Chittoor,Rice,1644,29,76,Mar-20,89.9
Chittoor,Rice,1801,31,71,Mar-20,94.9
Chittoor,Rice,1799,30,72,Apr-20,66.2
Chittoor,Rice,1965,31,90,Apr-20,71.1
Chittoor,Rice,1551,29,72,Apr-20,58.5
Chittoor,Rice,1643,22,85,Apr-20,78
Chittoor,Rice,1591,21,74,Apr-20,55.9
Chittoor,Rice,1638,24,82,May-20,89.3
Chittoor,Rice,1817,24,87,May-20,91.6
Chittoor,Rice,1623,31,89,May-20,74.6
Chittoor,Rice,1969,33,79,May-20,79.8
Chittoor,Rice,1888,27,86,May-20,81.9
Chittoor,Rice,1953,33,89,Jun-20,88.4
Chittoor,Rice,1657,32,83,Jun-20,81.3
Chittoor,Rice,1988,35,80,Jun-20,74.7
Chittoor,Rice,1686,33,75,Jun-20,87
Chittoor,Rice,1722,32,72,Jun-20,86.3
Chittoor,Rice,1946,33,75,Jul-20,92.3
Chittoor,Rice,1952,32,74,Jul-20,84.9
Chittoor,Rice,1759,28,80,Jul-20,78.8
Chittoor,Rice,1939,27,73,Jul-20,83.1
Chittoor,Rice,1974,20,84,Jul-20,88
Chittoor,Rice,1952,32,80,Aug-20,97.2
Chittoor,Rice,1701,27,77,Aug-20,114.4
Chittoor,Rice,1536,26,77,Aug-20,111.3
Chittoor,Rice,1547,21,88,Aug-20,111.2
Chittoor,Rice,1606,35,90,Aug-20,110.5
Chittoor,Rice,1625,20,79,Sep-20,131.2
Chittoor,Rice,1769,23,81,Sep-20,114.7
Chittoor,Rice,1777,29,83,Sep-20,133
Chittoor,Rice,1851,25,82,Sep-20,140.9
Chittoor,Rice,1796,34,86,Sep-20,116.2
Chittoor,Rice,1996,30,78,Oct-20,125
Chittoor,Rice,1809,35,73,Oct-20,127.1
Chittoor,Rice,1691,34,76,Oct-20,132.8
Chittoor,Rice,1586,21,81,Oct-20,115.9
Chittoor,Rice,1843,26,90,Oct-20,139.6
Chittoor,Rice,1894,25,70,Nov-20,127.4
Chittoor,Rice,1788,29,83,Nov-20,115
Chittoor,Rice,1945,27,83,Nov-20,129.5
Chittoor,Rice,1860,25,84,Nov-20,126.6
Chittoor,Rice,1820,34,81,Nov-20,123.4
Chittoor,Rice,1872,36,86,Dec-20,116
Chittoor,Rice,1708,27,70,Dec-20,114.4
Chittoor,Rice,1588,25,84,Dec-20,105
Chittoor,Rice,1712,22,90,Dec-20,107.7
Chittoor,Rice,1537,34,81,Dec-20,103.2
Chittoor,Rice,1656,32,84,Jan-21,122.4
Chittoor,Rice,1799,21,78,Jan-21,116.1
Chittoor,Rice,1844,26,85,Jan-21,120.5
Chittoor,Rice,1745,28,77,Jan-21,103.8
Chittoor,Rice,1626,35,83,Jan-21,125.6
Chittoor,Rice,1990,20,74,Feb-21,125.4
Chittoor,Rice,1724,28,75,Feb-21,124.7
Chittoor,Rice,1863,21,90,Feb-21,101.6
Chittoor,Rice,1935,21,82,Feb-21,129.1
Chittoor,Rice,1602,28,77,Feb-21,135.7
Chittoor,Rice,1677,36,84,Mar-21,81.7
Chittoor,Rice,1556,22,80,Mar-21,95.9
Chittoor,Rice,1603,22,85,Mar-21,91
Chittoor,Rice,1650,23,81,Mar-21,95
Chittoor,Rice,1908,31,87,Mar-21,89.7
